bits,rating,average,size,inX,inY,outX,outY,expX,expY,exactX,exactY,diff,errsize,errangle,score,cycles
12,angle,53.1017658,0x64,0x07FF,0x02E2,0x5E1A,0x21CF,0x5E13,0x21EA,94.07291305,33.91588169,34,0.009375058,228.2444,0.02698651,1390
12,diff,8.67087158,0x64,0x0382,0x081D,0x27C8,0x5BBE,0x27AF,0x5BCA,39.68507757,91.78831417,37,0.00411599,219.8471,0.0210795,1558
12,cycles,1582.92283,0x64,0xF81F,0xF01F,0xD390,0xA66B,0xD38D,0xA66C,-44.44789655,-89.57892884,4,0.001841371,22.05439,0.003543099,1746
12,exact,5.40853347,0x64,0xF7A0,0x0C24,0xC738,0x5250,0xC738,0x5250,-56.78319759,82.31444874,0,0.002709998,1.024314,0.002789034,1679
13,score,0.00734647242,0x64,0xFF33,0x0FFE,0xFB20,0x63DE,0xFB00,0x63E0,-5.001062058,99.8748686,34,0.01389714,258.94,0.03387708,1384
13,size,0.00298950735,0x64,0x00B4,0x1024,0x0472,0x63E3,0x045A,0x63E8,4.352116431,99.90525053,29,0.01441411,193.7401,0.02936319,1681
13,angle,56.4662673,0x64,0x04BD,0x0FFE,0x1C47,0x5FE8,0x1C68,0x5FE1,28.40803558,95.88004753,40,0.01191592,273.8513,0.03304642,1368
13,diff,9.15277951,0x64,0x0665,0x0FFE,0x2501,0x5CE5,0x2521,0x5CDA,37.12733625,92.85236078,43,0.006585147,268.7075,0.02731875,1360
13,cycles,1570.81561,0x64,0xF03D,0xE03D,0xD390,0xA66B,0xD38C,0xA66C,-44.45235031,-89.5767188,5,0.001841371,32.30977,0.004334409,1733
13,exact,2.7955212,0x64,0xE3C3,0x13EE,0xAE4D,0x39A9,0xAE4D,0x39A9,-81.70117111,57.66210748,0,0.002720221,0.9661897,0.002794773,1594
14,score,0.00741448369,0x64,0xE004,0x019B,0x9C22,0x04E0,0x9C20,0x0503,-99.87425861,5.013229151,37,0.01389714,284.068,0.03581597,1360
14,size,0.00298975095,0x64,0x0168,0x2048,0x0472,0x63E3,0x045A,0x63E8,4.352116431,99.90525053,29,0.01441411,193.7401,0.02936319,1668
14,angle,57.3445363,0x64,0xF965,0x1FFC,0xEBEB,0x61F4,0xEBC6,0x61EF,-20.22535923,97.93331836,42,0.009487068,297.8166,0.03246674,1371
14,diff,9.26934926,0x64,0x0C9B,0x1FFC,0x2488,0x5D14,0x24AB,0x5D09,36.66646023,93.03531961,46,0.009652565,291.8692,0.03217334,1355
14,cycles,1558.03149,0x64,0xE079,0xC079,0xD390,0xA66B,0xD38C,0xA66D,-44.45457666,-89.57561395,6,0.001841371,37.43632,0.004729976,1720
14,exact,2.00239859,0x64,0xC786,0x27DC,0xAE4D,0x39A9,0xAE4D,0x39A9,-81.70117111,57.66210748,0,0.002720221,0.9661897,0.002794773,1581
15,score,0.00743183267,0x64,0x0337,0x3FF8,0x04E0,0x63DE,0x0505,0x63E0,5.019312614,99.87395307,39,0.01389714,296.6318,0.0367854,1342
15,size,0.0029897662,0x64,0x02D0,0x4090,0x0472,0x63E3,0x045A,0x63E8,4.352116431,99.90525053,29,0.01441411,193.7401,0.02936319,1655
15,angle,57.5691814,0x64,0x0D37,0x3FF8,0x1415,0x61F4,0x143B,0x61EF,20.23109478,97.93213366,43,0.009487068,309.8968,0.03339885,1342
15,diff,9.29417343,0x64,0x1717,0x3FF8,0x21CF,0x5E1A,0x21F4,0x5E0F,33.95146081,94.06007819,48,0.009375058,306.2607,0.03300628,1362
15,cycles,1545.08182,0x64,0xC0F1,0x80F1,0xD390,0xA66B,0xD38B,0xA66D,-44.4556897,-89.57506156,7,0.001841371,39.99931,0.004927738,1707
15,exact,1.79104157,0x64,0x8F0C,0x4FB8,0xAE4D,0x39A9,0xAE4D,0x39A9,-81.70117111,57.66210748,0,0.002720221,0.9661897,0.002794773,1568
16,score,0.00743827993,0x64,0x7FF0,0x066F,0x63DE,0x04E0,0x63E0,0x0506,99.87380015,5.022354325,40,0.01389714,302.9137,0.03727012,1318
16,size,0.00299191264,0x64,0x0620,0x8000,0x04E0,0x9C22,0x04C8,0x9C1D,4.779687182,-99.88570764,29,0.01389714,198.2255,0.02919233,1318
16,angle,57.6249201,0x64,0xE591,0x7FF0,0xEBEB,0x61F4,0xEBC4,0x61EE,-20.23396249,97.9315412,45,0.009487068,315.9367,0.0338649,1345
16,diff,9.30284465,0x64,0x326F,0x7FF0,0x2488,0x5D14,0x24AD,0x5D08,36.67383599,93.03241238,49,0.009652565,308.222,0.03343513,1329
16,cycles,1544.82958,0x64,0x81D1,0x8001,0xB9DB,0xB8BB,0xB9CC,0xB8C9,-70.20467081,-71.21309007,29,0.001993275,170.072,0.01511612,1386
16,exact,1.78988462,0x64,0x8001,0x7E3A,0xB8CD,0x4637,0xB8CD,0x4637,-71.20113901,70.21679147,0,0.00273487,0.07931321,0.00274099,1334
5,score,0.00109600817,0x65,0x0007,0x0014,0x215E,0x5F55,0x215E,0x5F54,33.3653929,95.32969399,1,0.00277118,1.882342,0.002916422,888
5,size,0.000959426556,0x65,0x0007,0x0014,0x215E,0x5F55,0x215E,0x5F54,33.3653929,95.32969399,1,0.00277118,1.882342,0.002916422,888
5,angle,1.77009772,0x65,0xFFEB,0x0011,0xB17F,0x3F8C,0xB180,0x3F8D,-78.50173194,63.5490211,2,0.000336333,6.200407,0.0008147595,893
5,diff,0.133064516,0x65,0x0011,0x0015,0x3F8C,0x4E81,0x3F8D,0x4E80,63.5490211,78.50173194,2,0.000336333,6.200407,0.0008147595,877
5,cycles,900.296875,0x65,0xFFFF,0xFFFF,0xB895,0xB895,0xB895,0xB895,-71.4177849,-71.4177849,0,0.0002574291,0,0.0002574291,961
5,exact,87.0967742,0x65,0xFFEB,0x000D,0xAA20,0x3529,0xAA20,0x3529,-85.87677982,53.16181608,0,0.002363338,0.9690148,0.002438107,893
6,score,0.00113710174,0x65,0xFFCB,0x0010,0x9F50,0x1D30,0x9F4F,0x1D31,-96.69009879,29.18946379,2,0.003025178,2.305588,0.003203078,880
6,size,0.000992259905,0x65,0x0027,0x0038,0x39B8,0x52E1,0x39B9,0x52E2,57.72086913,82.88124798,2,0.003101691,0.8183182,0.003164833,864
6,angle,1.87715017,0x65,0x0038,0x0033,0x4AAD,0x4401,0x4AAC,0x4402,74.67358053,68.00629655,2,1.750101e-05,6.63532,0.0005294855,864
6,diff,0.166666667,0x65,0x0001,0x0031,0x020F,0x64FA,0x0210,0x64FB,2.060795381,100.9789737,2,0.002431249,4.394926,0.002770364,875
6,cycles,887.648438,0x65,0xFFE1,0xFFC1,0xD368,0xA560,0xD368,0xA561,-44.59227277,-90.62300596,1,0.002417205,0.9089078,0.002487336,907
6,exact,83.9781746,0x65,0xFFE0,0x0017,0xADFD,0x3AF2,0xADFD,0x3AF2,-82.01355251,58.94724086,0,0.002588613,1.012184,0.002666713,880
7,score,0.00232778918,0x65,0xFFFD,0x0040,0xFB46,0x64E0,0xFB45,0x64E4,-4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1359
7,size,0.00206112426,0x65,0x0003,0x0040,0x04BA,0x64E0,0x04BB,0x64E4,4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1343
7,angle,3.45597746,0x65,0xFFBF,0x0028,0xA9FD,0x34F1,0xA9FC,0x34EF,-86.01748999,52.93383999,3,0.0009398238,19.33711,0.002431885,1358
7,diff,0.803026575,0x65,0x0003,0x0040,0x04BA,0x64E0,0x04BB,0x64E4,4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1343
7,cycles,1212.66083,0x65,0xFFC1,0xFF81,0xD31E,0xA586,0xD31E,0xA585,-44.8833746,-90.47918371,1,0.002572233,1.350547,0.002676442,1715
7,exact,46.9980315,0x65,0xFFC0,0x002E,0xADFD,0x3AF2,0xADFD,0x3AF2,-82.01355251,58.94724086,0,0.002588613,1.012184,0.002666713,867
8,score,0.00288651896,0x65,0xFFFA,0x0080,0xFB46,0x64E0,0xFB45,0x64E4,-4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1346
8,size,0.00262969108,0x65,0x0006,0x0080,0x04BA,0x64E0,0x04BB,0x64E4,4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1330
8,angle,3.32848928,0x65,0xFF7E,0x0050,0xA9FD,0x34F1,0xA9FC,0x34EF,-86.01748999,52.93383999,3,0.0009398238,19.33711,0.002431885,1345
8,diff,1.00447304,0x65,0x0006,0x0080,0x04BA,0x64E0,0x04BB,0x64E4,4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1330
8,cycles,1398.61603,0x65,0xFF82,0xFF02,0xD31E,0xA586,0xD31E,0xA585,-44.8833746,-90.47918371,1,0.002572233,1.350547,0.002676442,1702
8,exact,32.0251225,0x65,0x00C1,0x00C5,0x46AE,0x4825,0x46AE,0x4825,70.68157726,72.14648041,0,0.002687937,0.02892697,0.002690169,1575
9,score,0.00312003023,0x65,0xFFF4,0x0100,0xFB46,0x64E0,0xFB45,0x64E4,-4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1433
9,size,0.00287937171,0x65,0x000C,0x0100,0x04BA,0x64E0,0x04BB,0x64E4,4.729182216,100.8892206,5,0.0141858,3.984913,0.01449328,1417
9,angle,3.11893439,0x65,0x0105,0x0080,0x5AAD,0x2C7B,0x5AAF,0x2C79,90.681914,44.47235629,4,0.001914509,20.39012,0.003487821,1392
9,diff,1.05613228,0x65,0x0043,0x0100,0x1990,0x61B3,0x1993,0x61B6,25.57228982,97.70904765,6,0.01186841,14.261,0.0129688,1393
9,cycles,1548.65945,0x65,0xFF04,0xFE04,0xD31E,0xA586,0xD31E,0xA585,-44.8833746,-90.47918371,1,0.002572233,1.350547,0.002676442,1789
9,exact,27.5944839,0x65,0xFE6D,0x015D,0xB3A7,0x421E,0xB3A7,0x421E,-76.34959587,66.11912893,0,0.002710076,0.4040356,0.002741252,1702
10,score,0.00321103308,0x65,0x0018,0x0201,0x04B8,0x64E0,0x04B8,0x64E4,4.71998369,100.8896514,4,0.01454754,1.118581,0.01463385,1576
10,size,0.0029781097,0x65,0x0018,0x0201,0x04B8,0x64E0,0x04B8,0x64E4,4.71998369,100.8896514,4,0.01454754,1.118581,0.01463385,1576
10,angle,3.01868707,0x65,0x0177,0x0200,0x3BAB,0x517C,0x3BAE,0x517B,59.67942404,81.48230695,4,0.005049319,21.3701,0.006698247,1384
10,diff,1.07357535,0x65,0x0086,0x0200,0x1990,0x61B3,0x1993,0x61B6,25.57228982,97.70904765,6,0.01186841,14.261,0.0129688,1380
10,cycles,1594.42066,0x65,0xFE08,0xFC08,0xD31E,0xA586,0xD31E,0xA585,-44.8833746,-90.47918371,1,0.002572233,1.350547,0.002676442,1776
10,exact,26.3370219,0x65,0xFD41,0x0271,0xB485,0x431B,0xB485,0x431B,-75.48241693,67.10741192,0,0.002719874,0.3222763,0.002744741,1433
11,score,0.00615825379,0x65,0xFBFE,0x002F,0x9B20,0x04B8,0x9B1B,0x049F,-100.8941942,4.621858798,30,0.01454754,199.4893,0.02994023,1568
11,size,0.00300246626,0x65,0x002F,0x0401,0x04B8,0x64E0,0x04A0,0x64E5,4.626358472,100.893988,29,0.01454754,190.2903,0.02923043,1563
11,angle,40.8990064,0x65,0x0400,0x000D,0x64FA,0x0162,0x64FE,0x0148,100.9918619,1.282123246,30,0.01383124,206.0388,0.0297293,1356
11,diff,6.9299774,0x65,0x00CF,0x040A,0x13EB,0x6301,0x13D3,0x6309,19.82614825,99.03496274,32,0.01225969,196.3441,0.02740969,1691
11,cycles,1596.29238,0x65,0xFC10,0xF810,0xD31E,0xA586,0xD31E,0xA585,-44.8833746,-90.47918371,1,0.002572233,1.350547,0.002676442,1763
11,exact,12.188306,0x65,0xFA82,0x04E2,0xB485,0x431B,0xB485,0x431B,-75.48241693,67.10741192,0,0.002719874,0.3222763,0.002744741,1420
12,score,0.00710542093,0x65,0x0062,0x07FF,0x04BA,0x64E0,0x04D4,0x64E2,4.829836984,100.8844521,28,0.0141858,209.7752,0.03037216,1405
12,size,0.00300870583,0x65,0x005E,0x0802,0x04B8,0x64E0,0x04A0,0x64E5,4.626358472,100.893988,29,0.01454754,190.2903,0.02923043,1550
12,angle,53.0934277,0x65,0xFD62,0x07FF,0xE0B1,0x6004,0xE095,0x5FFD,-31.41802552,95.98910184,35,0.008684395,229.2661,0.02637468,1401
12,diff,8.75930106,0x65,0x033E,0x0829,0x2565,0x5DD2,0x254B,0x5DDD,37.29344553,93.86265989,37,0.001950784,223.789,0.01921845,1364
12,cycles,1586.92283,0x65,0xF81F,0xF01F,0xD31E,0xA586,0xD31C,0xA586,-44.89237551,-90.47471813,2,0.002572233,19.16929,0.004051345,1750
12,exact,5.26765883,0x65,0xF504,0x09C4,0xB485,0x431B,0xB485,0x431B,-75.48241693,67.10741192,0,0.002719874,0.3222763,0.002744741,1407
13,score,0.00736670195,0x65,0xF002,0x00C5,0x9B20,0x04BA,0x9B1E,0x04DB,-100.8832721,4.854422227,35,0.0141858,260.0417,0.03425074,1397
13,size,0.0030100814,0x65,0x00BC,0x1004,0x04B8,0x64E0,0x04A0,0x64E5,4.626358472,100.893988,29,0.01454754,190.2903,0.02923043,1537
13,angle,56.4618023,0x65,0x053D,0x0FFE,0x1F4F,0x6004,0x1F70,0x5FFB,31.43920075,95.98216843,42,0.008684395,274.7699,0.02988577,1372
13,diff,9.24551526,0x65,0x05CD,0x0FFE,0x2250,0x5EFC,0x2271,0x5EF2,34.43969177,94.94686741,43,0.007944878,270.3275,0.02880348,1372
13,cycles,1574.81561,0x65,0xF03D,0xE03D,0xD31E,0xA586,0xD31A,0xA587,-44.89687381,-90.47248599,5,0.002572233,29.42467,0.004842655,1737
13,exact,2.71550946,0x65,0x0EA2,0x1403,0x3B9D,0x5187,0x3B9D,0x5187,59.61521464,81.52929647,0,0.002690555,0.8334067,0.002754861,1337
14,score,0.00743486551,0x65,0xE004,0x018B,0x9B20,0x04BA,0x9B1E,0x04DE,-100.8826798,4.866714525,38,0.0141858,285.1744,0.03619,1384
14,size,0.00301033332,0x65,0x0178,0x2008,0x04B8,0x64E0,0x04A0,0x64E5,4.626358472,100.893988,29,0.01454754,190.2903,0.02923043,1524
14,angle,57.3419371,0x65,0xE004,0x086B,0x9E4D,0x1990,0x9E54,0x19B5,-97.67375562,25.70675908,44,0.01186841,298.1782,0.03487599,1360
14,diff,9.36314734,0x65,0x0D5B,0x1FFC,0x26C9,0x5D40,0x26EB,0x5D33,38.91726724,93.20110681,47,0.005632718,287.4582,0.02781313,1359
14,cycles,1562.03149,0x65,0xE079,0xC079,0xD31E,0xA586,0xD31A,0xA587,-44.89912242,-90.47137009,5,0.002572233,34.55122,0.005238223,1724
14,exact,1.94021264,0x65,0xD9A1,0x33AE,0xC3CB,0x5117,0xC3CB,0x5117,-60.20897353,81.09179679,0,0.002698932,0.8070619,0.002761205,1641
15,score,0.00745228609,0x65,0xFCE9,0x3FF8,0xFB46,0x64E0,0xFB21,0x64E2,-4.872860593,100.8823831,39,0.0141858,297.7407,0.03715962,1382
15,size,0.00301035034,0x65,0x02F0,0x4010,0x04B8,0x64E0,0x04A0,0x64E5,4.626358472,100.893988,29,0.01454754,190.2903,0.02923043,1511
15,angle,57.5674873,0x65,0x0AD7,0x3FF8,0x10B9,0x6398,0x10E0,0x6395,16.87442467,99.58038859,42,0.01194919,310.185,0.03588322,1342
15,diff,9.38819477,0x65,0x14F7,0x3FF8,0x1F4F,0x6004,0x1F75,0x5FFA,31.45507916,95.97696596,48,0.008684395,308.8933,0.03251876,1346
15,cycles,1549.08182,0x65,0xC0F1,0x80F1,0xD31E,0xA586,0xD31A,0xA587,-44.90024659,-90.47081218,5,0.002572233,37.11422,0.005435984,1711
15,exact,1.73391354,0x65,0xAC1C,0x7825,0xC62E,0x52CF,0xC62E,0x52CF,-57.82225997,82.81054433,0,0.002687339,0.9803851,0.002762986,1368
16,score,0.00745870907,0x65,0x8010,0x062F,0x9B20,0x04BA,0x9B1E,0x04E0,-100.8822347,4.875933606,40,0.0141858,304.0238,0.03764443,1358
16,size,0.00301246575,0x65,0x05E0,0x8000,0x04BA,0x9B20,0x04A2,0x9B1B,4.630866908,-100.8937811,29,0.0141858,197.0131,0.02938743,1342
16,angle,57.6233135,0x65,0x15AF,0x7FF0,0x10B9,0x6398,0x10E1,0x6394,16.87738021,99.57988771,44,0.01194919,316.307,0.0363556,1329
16,diff,9.396963,0x65,0x2D6F,0x7FF0,0x21A7,0x5F38,0x21CD,0x5F2D,33.79945491,95.17666126,49,0.009359366,311.906,0.03342619,1333
16,cycles,1548.82958,0x65,0x81D1,0x8001,0xB927,0xB805,0xB918,0xB813,-70.90671752,-71.92522097,29,0.002067085,165.109,0.01480697,1390
16,exact,1.73283571,0x65,0x6935,0x7FF7,0x4024,0x4E04,0x4024,0x4E04,64.14255082,78.01751838,0,0.002658993,0.5823934,0.00270393,1338
5,score,0.00103635464,0x6F,0xFFE4,0x0008,0x9546,0x1E7E,0x9545,0x1E7E,-106.7291582,30.4940452,1,0.002708252,1.994188,0.002862124,901
5,size,0.000904110631,0x6F,0x0009,0x0013,0x2F84,0x6450,0x2F85,0x6451,47.51758427,100.3149001,2,0.002709738,1.381093,0.002816304,896
5,angle,1.71388235,0x6F,0xFFEF,0x0001,0x9131,0x0684,0x9131,0x0685,-110.8084554,6.518144437,1,8.854829e-06,4.688737,0.0003706401,901
5,diff,0.165322581,0x6F,0x0009,0x0013,0x2F84,0x6450,0x2F85,0x6451,47.51758427,100.3149001,2,0.002709738,1.381093,0.002816304,896
5,cycles,908.296875,0x6F,0xFFFF,0xFFFF,0xB183,0xB183,0xB183,0xB183,-78.48885271,-78.48885271,0,0.0007280801,0,0.0007280801,969
5,exact,83.6693548,0x6F,0xFFE4,0x0019,0xAD33,0x49EE,0xAD33,0x49EE,-82.79908044,73.92775039,0,0.002305263,0.5801201,0.002350025,901
6,score,0.00103773455,0x6F,0x001F,0x0025,0x474A,0x5516,0x4749,0x5515,71.28640475,85.08377341,2,0.003032145,1.202987,0.003124968,883
6,size,0.000897589408,0x6F,0x0028,0x0029,0x4D83,0x4F73,0x4D84,0x4F74,77.51394758,79.45179627,2,0.003064313,0.3801838,0.003093648,872
6,angle,1.81628099,0x6F,0xFFD3,0x0026,0xAB32,0x479E,0xAB31,0x479D,-84.80732066,71.61507078,2,0.0005820673,6.162154,0.001057542,888
6,diff,0.19047619,0x6F,0x0008,0x002B,0x144D,0x6D20,0x144E,0x6D21,20.3027787,109.1274355,2,0.002486256,2.821398,0.002703957,883
6,cycles,895.648438,0x6F,0xFFE1,0xFFC1,0xCEFE,0x9C67,0xCEFE,0x9C68,-49.00734929,-99.59558081,1,0.001861912,0.9304074,0.001933702,915
6,exact,81.6468254,0x6F,0x001D,0x0034,0x3611,0x60F2,0x3611,0x60F2,54.06458291,96.94339005,0,0.002312693,1.219113,0.002406761,883
7,score,0.00225192867,0x6F,0x0003,0x0040,0x0532,0x6EDD,0x0533,0x6EE1,5.197418079,110.8782524,5,0.0135615,2.606108,0.01376259,1351
7,size,0.0019896314,0x6F,0x0003,0x0040,0x0532,0x6EDD,0x0533,0x6EE1,5.197418079,110.8782524,5,0.0135615,2.606108,0.01376259,1351
7,angle,3.39937255,0x6F,0x0043,0x0020,0x6428,0x2FD9,0x642A,0x2FD7,100.1621839,47.83865501,4,0.001328543,19.84586,0.002859859,1350
7,diff,0.89308563,0x6F,0x0007,0x0040,0x0C10,0x6E54,0x0C12,0x6E58,12.06865163,110.3419578,6,0.01299057,8.569785,0.01365182,1351
7,cycles,1220.66083,0x6F,0xFFC1,0xFF81,0xCEAC,0x9C91,0xCEAC,0x9C90,-49.32727307,-99.43751873,1,0.002826588,4.659501,0.003186117,1723
7,exact,44.1683071,0x6F,0x003A,0x0068,0x3611,0x60F2,0x3611,0x60F2,54.06458291,96.94339005,0,0.002312693,1.219113,0.002406761,870
8,score,0.00284465691,0x6F,0x0006,0x0080,0x0532,0x6EDD,0x0533,0x6EE1,5.197418079,110.8782524,5,0.0135615,2.606108,0.01376259,1338
8,size,0.0025936147,0x6F,0x0006,0x0080,0x0532,0x6EDD,0x0533,0x6EE1,5.197418079,110.8782524,5,0.0135615,2.606108,0.01376259,1338
8,angle,3.25350706,0x6F,0x0086,0x0040,0x6428,0x2FD9,0x642A,0x2FD7,100.1621839,47.83865501,4,0.001328543,19.84586,0.002859859,1337
8,diff,1.11041667,0x6F,0x000E,0x0080,0x0C10,0x6E54,0x0C12,0x6E58,12.06865163,110.3419578,6,0.01299057,8.569785,0.01365182,1338
8,cycles,1406.61603,0x6F,0xFF82,0xFF02,0xCEAC,0x9C91,0xCEAC,0x9C90,-49.32727307,-99.43751873,1,0.002826588,4.659501,0.003186117,1710
8,exact,28.6458333,0x6F,0xFF2A,0x0091,0xA41C,0x3E43,0xA41C,0x3E43,-91.89254228,62.26363846,0,0.002400059,0.9547618,0.002473729,1627
9,score,0.00309001279,0x6F,0x0014,0x010D,0x083A,0x6EAE,0x083B,0x6EB2,8.230072194,110.694471,5,0.01351623,4.467655,0.01386096,1717
9,size,0.0028569467,0x6F,0x000C,0x0100,0x0532,0x6EDD,0x0533,0x6EE1,5.197418079,110.8782524,5,0.0135615,2.606108,0.01376259,1425
9,angle,3.02053652,0x6F,0x010C,0x0080,0x6428,0x2FD9,0x642A,0x2FD7,100.1621839,47.83865501,4,0.001328543,19.84586,0.002859859,1424
9,diff,1.16442178,0x6F,0x001C,0x0100,0x0C10,0x6E54,0x0C12,0x6E58,12.06865163,110.3419578,6,0.01299057,8.569785,0.01365182,1425
9,cycles,1556.65945,0x6F,0xFF04,0xFE04,0xCEAC,0x9C91,0xCEAC,0x9C90,-49.32727307,-99.43751873,1,0.002826588,4.659501,0.003186117,1797
9,exact,24.1193738,0x6F,0xFE54,0x0122,0xA41C,0x3E43,0xA41C,0x3E43,-91.89254228,62.26363846,0,0.002400059,0.9547618,0.002473729,1714
10,score,0.00318330161,0x6F,0xFDF9,0x0028,0x9158,0x0887,0x9154,0x0888,-110.6717923,8.529617906,5,0.01411813,1.994372,0.01427202,1717
10,size,0.0029585662,0x6F,0x0028,0x0207,0x0887,0x6EA8,0x0888,0x6EAC,8.529617906,110.6717923,5,0.01411813,1.994372,0.01427202,1712
10,angle,2.91257088,0x6F,0x0120,0x0207,0x35DE,0x610D,0x35DC,0x610F,53.85872438,97.05790956,4,0.001915324,20.17879,0.003472329,1402
10,diff,1.18120723,0x6F,0x0038,0x0200,0x0C10,0x6E54,0x0C12,0x6E58,12.06865163,110.3419578,6,0.01299057,8.569785,0.01365182,1412
10,cycles,1602.42066,0x6F,0xFE08,0xFC08,0xCEAC,0x9C91,0xCEAC,0x9C90,-49.32727307,-99.43751873,1,0.002826588,4.659501,0.003186117,1784
10,exact,22.8716092,0x6F,0xFD0B,0x03F7,0xBDA4,0x58FA,0xBDA4,0x58FA,-66.36131501,88.97851353,0,0.00245387,0.7223364,0.002509606,1737
11,score,0.00613560665,0x6F,0xFBFE,0x002F,0x9123,0x0530,0x911E,0x0514,-110.8837184,5.07946858,33,0.01389072,202.3042,0.02950061,1576
11,size,0.0029835957,0x6F,0x004F,0x040D,0x0887,0x6EA8,0x086F,0x6EAE,8.431691791,110.679296,30,0.01411813,180.5094,0.02804633,1699
11,angle,40.8500619,0x6F,0xFBF6,0x005F,0x917A,0x0A44,0x9177,0x0A28,-110.5344566,10.15548682,31,0.000757679,205.6799,0.01662804,1394
11,diff,7.61548765,0x6F,0x00B7,0x0408,0x137C,0x6D44,0x1361,0x6D4C,19.38078966,109.294945,35,0.009668206,199.062,0.02502793,1655
11,cycles,1604.29238,0x6F,0xFC10,0xF810,0xCEAC,0x9C91,0xCEAC,0x9C90,-49.32727307,-99.43751873,1,0.002826588,4.659501,0.003186117,1771
11,exact,10.5694574,0x6F,0xFA16,0x07EE,0xBDA4,0x58FA,0xBDA4,0x58FA,-66.36131501,88.97851353,0,0.00245387,0.7223364,0.002509606,1724
12,score,0.00708516532,0x6F,0xFE22,0x07FF,0xE6E1,0x6C1B,0xE6C2,0x6C18,-25.24084913,108.0920882,34,0.01273628,222.387,0.02989577,1409
12,size,0.00299002682,0x6F,0x009E,0x081A,0x0887,0x6EA8,0x086F,0x6EAE,8.431691791,110.679296,30,0.01411813,180.5094,0.02804633,1686
12,angle,53.072995,0x6F,0xFD2A,0x07FF,0xDB04,0x68A6,0xDAE6,0x689D,-37.10338577,104.6151938,39,0.007550543,229.0965,0.02522774,1409
12,diff,9.62580411,0x6F,0x033A,0x0821,0x290F,0x671F,0x28F3,0x672C,40.95069101,103.1699613,41,0.004999326,219.8775,0.02196518,1558
12,cycles,1594.92283,0x6F,0xF81F,0xF01F,0xCEAC,0x9C91,0xCEAA,0x9C91,-49.33716517,-99.43261101,2,0.002826588,15.86034,0.00405038,1758
12,exact,4.54537045,0x6F,0xF42C,0x0FDC,0xBDA4,0x58FA,0xBDA4,0x58FA,-66.36131501,88.97851353,0,0.00245387,0.7223364,0.002509606,1711
13,score,0.00734733293,0x6F,0x01C5,0x0FFE,0x0C10,0x6E54,0x0C35,0x6E54,12.20761639,110.3266699,37,0.01299057,268.3578,0.03369719,1400
13,size,0.0029914514,0x6F,0x013C,0x1034,0x0887,0x6EA8,0x086F,0x6EAE,8.431691791,110.679296,30,0.01411813,180.5094,0.02804633,1673
13,angle,56.4522246,0x6F,0x0FFE,0x0435,0x6B60,0x1C18,0x6B59,0x1C3D,107.3476508,28.23972152,44,0.009539396,275.281,0.03078022,1365
13,diff,10.1603663,0x6F,0x06D5,0x0FFE,0x2B79,0x6620,0x2B9C,0x6613,43.6076566,102.0753265,48,0.006544056,266.974,0.0271439,1376
13,cycles,1582.81561,0x6F,0xF03D,0xE03D,0xCEAC,0x9C91,0xCEA8,0x9C92,-49.34210885,-99.43015787,5,0.002826588,26.11572,0.004841689,1745
13,exact,2.30802178,0x6F,0xE858,0x1FB8,0xBDA4,0x58FA,0xBDA4,0x58FA,-66.36131501,88.97851353,0,0.00245387,0.7223364,0.002509606,1698
14,score,0.00741578411,0x6F,0xE004,0x038B,0x91AC,0x0C10,0x91AD,0x0C39,-110.3251963,12.22092734,42,0.01299057,293.2439,0.03561741,1392
14,size,0.00299171614,0x6F,0x0278,0x2068,0x0887,0x6EA8,0x086F,0x6EAE,8.431691791,110.679296,30,0.01411813,180.5094,0.02804633,1660
14,angle,57.3359209,0x6F,0xE004,0x086B,0x94A0,0x1C18,0x94A8,0x1C41,-107.3444245,28.25198275,49,0.009539396,298.8409,0.03259811,1368
14,diff,10.2896079,0x6F,0x0B4B,0x1FFC,0x24CE,0x68B7,0x24F5,0x68AB,36.95573716,104.6674424,51,0.00493672,294.0141,0.02762299,1359
14,cycles,1570.03149,0x6F,0xE079,0xC079,0xCEAC,0x9C91,0xCEA8,0x9C92,-49.34458009,-99.42893148,5,0.002826588,31.24227,0.005237257,1732
14,exact,1.61752406,0x6F,0xDAD5,0x2F49,0xBB68,0x5744,0xBB68,0x5744,-68.59570223,87.26757494,0,0.002467989,0.6128884,0.00251528,1645
15,score,0.00743329007,0x6F,0xF8E9,0x3FF8,0xF3F0,0x6E54,0xF3C6,0x6E53,-12.22758261,110.3244589,43,0.01299057,305.6867,0.0365775,1390
15,size,0.00299173664,0x6F,0x04F0,0x40D0,0x0887,0x6EA8,0x086F,0x6EAE,8.431691791,110.679296,30,0.01411813,180.5094,0.02804633,1647
15,angle,57.5625325,0x6F,0x10D7,0x3FF8,0x1C18,0x6B60,0x1C42,0x6B58,28.25811296,107.3428109,50,0.009539396,310.6203,0.03350701,1350
